id,loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,mths_since_last_delinq,open_acc,revol_bal,total_acc,out_prncp,total_pymnt,total_rec_prncp,total_rec_int,wtd_loans,interest_rate,int_rate2,num_rate,numrate,good
2373345,12000,12000, 36 months,17.77%,432.45,< 1 year,RENT,54901,Late (31-120 days),debt_consolidation,CA,22.32,0,7/18/00 4:16,81,13,8048,23,8982.93,4753.54,3017.07,1736.47,,,17.77%,,,0
2376463,1000,1000, 36 months,18.75%,36.53,10+ years,RENT,68016,Charged Off,other,CO,26.91,0,1/3/02 12:40,,12,30323,34,0,255.01,152.96,102.05,,,18.75%,,,0
2377795,35000,35000, 36 months,11.14%,1148.18,10+ years,MORTGAGE,180000,Charged Off,major_purchase,CA,13.28,0,12/7/95 2:02,43,13,21207,29,0,1148.15,823.24,324.91,,,11.14%,,,0
2445684,8400,8400, 36 months,13.11%,283.48,5 years,RENT,58000,Charged Off,debt_consolidation,TX,26.15,0,2/29/04 6:30,,8,20696,16,0,1981.35,1384.66,596.69,,,13.11%,,,0
2476189,9000,9000, 36 months,19.05%,330.14,4 years,MORTGAGE,39000,Charged Off,debt_consolidation,CA,29.17,0,4/21/06 12:43,,9,8019,16,0,2970.58,1789.34,1170.13,,,19.05%,,,0
2477662,16000,16000, 60 months,17.27%,399.97,1 year,MORTGAGE,80000,Charged Off,house,CA,18.79,0,1/29/99 7:03,38,14,10653,23,0,2477.69,692.74,905.14,,,17.27%,,,0
2485618,8500,8500, 36 months,18.49%,309.39,2 years,RENT,25500,Charged Off,credit_card,WI,17.69,0,2/9/08 6:36,,5,8140,12,0,1379.69,540.54,382.5,,,18.49%,,,0
2574567,35000,35000, 36 months,12.12%,1164.51,3 years,MORTGAGE,320000,Late (31-120 days),debt_consolidation,MA,7.8,0,1/6/98 2:14,29,12,42085,28,24708.64,13974.12,10291.36,3682.76,,,12.12%,,,0
2935172,30000,30000, 36 months,21.98%,1145.41,9 years,MORTGAGE,100000,Charged Off,small_business,SD,22.83,0,2/19/98 5:51,,22,22466,50,0,10296.27,5766.44,4529.83,,,21.98%,,,0
2944582,20000,20000, 36 months,17.77%,720.75,3 years,RENT,60000,Charged Off,debt_consolidation,MD,7.14,0,10/5/06 6:32,42,5,5315,10,0,4323.42,2643.03,1680.39,,,17.77%,,,0
3057752,35000,35000, 60 months,21.98%,966.27,10+ years,RENT,85000,Charged Off,debt_consolidation,MA,16.88,0,1/19/94 8:39,,9,17059,28,0,5797.38,1992.5,3756.57,,,21.98%,,,0
3066975,20000,20000, 36 months,11.14%,656.11,6 years,MORTGAGE,65000,Late (31-120 days),debt_consolidation,CA,9.18,1,7/11/95 12:50,13,11,24559,28,14057.96,7872.48,5942.04,1930.44,,,11.14%,,,0
3098659,14100,14100, 36 months,15.31%,490.93,2 years,MORTGAGE,40000,Late (31-120 days),credit_card,NV,10.71,0,10/19/05 8:50,,12,8869,20,10805.24,4908.7,3294.76,1613.94,,,15.31%,,,0
3144946,15000,15000, 36 months,18.49%,545.99,10+ years,MORTGAGE,90652.64,Charged Off,other,NC,20.37,0,10/31/03 9:12,,11,19658,34,0,3274.44,1956.68,1307.92,,,18.49%,,,0
3145353,33000,33000, 60 months,19.72%,869.17,10+ years,RENT,125000,Late (31-120 days),credit_card,HI,12.8,0,1/25/94 6:19,41,11,19831,27,6583.13,28683.24,26416.87,2266.37,,,19.72%,,,0
3151333,28000,28000, 60 months,17.77%,707.52,6 years,MORTGAGE,189000,In Grace Period,debt_consolidation,AZ,11.64,1,12/12/94 11:09,20,18,91939,34,24528.78,7782.72,3471.22,4311.5,,,17.77%,,,0
3157479,2600,2600, 36 months,19.72%,96.26,8 years,RENT,33000,Charged Off,other,CA,25.89,0,6/28/04 4:36,45,6,5816,10,0,428.84,163.24,125.51,,,19.72%,,,0
3161123,29700,29700, 36 months,17.27%,1062.89,10+ years,MORTGAGE,67000,Late (31-120 days),debt_consolidation,IN,20.88,0,9/9/02 2:33,,14,9322,27,22925.54,11227.9,6774.46,4453.44,,,17.27%,,,0
3164284,12250,12250, 36 months,18.49%,445.89,< 1 year,RENT,35000,Charged Off,debt_consolidation,SC,24.45,0,6/30/94 3:32,,11,18305,24,0,1562.44,516.45,372.25,,,18.49%,,,0
3195341,17600,17600, 60 months,17.77%,444.73,10+ years,MORTGAGE,50000,Late (31-120 days),debt_consolidation,FL,14.73,0,10/28/00 6:50,,15,25029,37,15844.15,3996.45,1755.85,2240.6,,,17.77%,,,0
3197984,28000,28000, 36 months,8.90%,889.09,5 years,OWN,136500,Late (31-120 days),credit_card,NY,19.35,0,11/16/01 1:39,,19,33652,27,19630.93,10669.09,8369.07,2300.02,,,8.90%,,,0
3241409,20000,20000, 36 months,11.14%,656.11,2 years,RENT,130000,In Grace Period,debt_consolidation,CA,5.57,0,10/13/03 11:39,,9,30126,25,14057.33,7873.32,5942.67,1930.65,,,11.14%,,,0
784712,16500,16500, 60 months,7.90%,333.78,2 years,MORTGAGE,42000,Late (31-120 days),small_business,NY,10.43,0,7/16/93 8:41,,9,2229,17,12966.64,5000.85,3533.36,1467.49,,,7.90%,,,0
1063649,17500,16800, 60 months,22.74%,471.1,6 years,MORTGAGE,95000,Charged Off,debt_consolidation,WA,24.78,0,1/30/02 7:50,,12,23722,23,0,4704.9,1662.3,3042.6,,,22.74%,,,0
1076701,25500,25500, 60 months,13.49%,586.62,10+ years,MORTGAGE,51000,Late (16-30 days),small_business,FL,8.92,0,2/18/01 7:06,,18,6295,31,17391.62,14076.23,8108.38,5967.85,,,13.49%,,,0
1078753,18000,18000, 60 months,19.42%,471.1,10+ years,MORTGAGE,46460,Charged Off,other,NC,12.91,0,3/6/98 8:08,24,7,7804,30,0,8008.04,3479.21,4513.34,,,19.42%,,,0
1081415,12600,12600, 60 months,12.42%,282.97,n/a,MORTGAGE,25200,Charged Off,major_purchase,AZ,0.71,0,7/9/92 5:53,,7,83,15,0,3690.81,2107.87,1567.95,,,12.42%,,,0
1083892,35000,35000, 60 months,12.69%,790.82,6 years,MORTGAGE,68000,Charged Off,other,DE,8.58,0,10/16/85 10:52,,16,7504,36,0,11859.91,6779.62,5080.29,,,12.69%,,,0
1085272,28000,28000, 36 months,7.90%,876.13,3 years,MORTGAGE,180000,Late (31-120 days),home_improvement,CT,7.6,0,5/8/95 7:05,81,13,202,23,13187.95,17772.32,14812.05,2960.27,,,7.90%,,,0
3297964,35000,35000, 60 months,17.27%,874.93,6 years,MORTGAGE,85869,Default,debt_consolidation,CO,23.49,0,10/26/96 10:01,,16,39485,27,31876.25,6999.44,3123.75,3875.69,,,17.27%,,,0
3298622,12800,12800, 36 months,17.77%,461.28,2 years,OWN,45000,Charged Off,debt_consolidation,TX,28.05,0,6/30/07 12:58,,13,12788,20,0,1845.12,1107.17,737.95,,,17.77%,,,0
1090787,4500,4500, 36 months,16.29%,158.86,6 years,RENT,55000,Charged Off,debt_consolidation,CA,15.19,0,12/1/00 1:01,28,4,5152,25,0,3016.44,2101.76,914.68,,,16.29%,,,0
1098911,6625,6625, 36 months,11.71%,219.13,< 1 year,RENT,25000,Charged Off,debt_consolidation,NC,21.74,0,10/5/95 8:45,29,9,7626,22,0,3725.23,2639.1,842.74,,,11.71%,,,0
1099657,16000,16000, 60 months,19.91%,423.11,10+ years,MORTGAGE,88000,Late (31-120 days),debt_consolidation,IL,23.09,0,3/13/00 8:26,,15,21273,34,11634.6,9718.65,4365.4,5353.25,,,19.91%,,,0
1106874,20000,20000, 36 months,11.71%,661.52,2 years,RENT,45000,In Grace Period,debt_consolidation,CA,15.92,0,2/3/02 6:38,,9,23736,12,7145.65,16120.06,12854.35,3265.71,,,11.71%,,,0
1108424,13800,13800, 60 months,16.77%,341.27,10+ years,RENT,42000,Late (31-120 days),credit_card,OH,20.47,0,9/17/05 12:11,,6,8846,10,10414.67,7024.66,3385.33,3639.33,,,16.77%,,,0
3357652,12000,12000, 36 months,14.09%,410.66,1 year,RENT,52000,Charged Off,debt_consolidation,PA,33.23,0,11/7/95 4:36,,15,18835,26,0,2052.45,1380.28,672.17,,,14.09%,,,0
1109782,18000,18000, 60 months,17.58%,452.98,5 years,RENT,72000,Late (31-120 days),debt_consolidation,CT,17.72,0,11/19/92 8:27,,12,29513,38,13396.14,9489.69,4603.87,4885.82,,,17.58%,,,0
1111836,6400,6400, 36 months,7.51%,199.11,4 years,RENT,54000,Charged Off,debt_consolidation,CA,9.44,0,8/12/01 12:33,,6,18529,18,0,1587.28,1296.1,291.18,,,7.51%,,,0
1120853,2400,2400, 36 months,9.91%,77.34,4 years,OWN,62000,Late (31-120 days),debt_consolidation,FL,15.66,0,8/5/98 6:01,75,7,4704,19,1213.9,1557.61,1186.1,356.58,,,9.91%,,,0
3360220,25000,25000, 36 months,21.49%,948.18,2 years,RENT,70000,Charged Off,debt_consolidation,CA,16.23,0,1/26/04 2:51,35,11,9537,31,0,2844.54,1528.46,1316.08,,,21.49%,,,0
1132995,5000,5000, 36 months,13.49%,169.66,< 1 year,RENT,80000,Charged Off,debt_consolidation,FL,9.66,0,8/6/05 7:34,,4,4070,14,0,1914.72,1186.56,499.94,,,13.49%,,,0
1141122,8000,8000, 36 months,15.96%,281.1,3 years,RENT,42000,Charged Off,credit_card,NY,6.91,0,1/6/95 2:22,40,10,8311,31,0,6329.18,4958.62,1370.56,,,15.96%,,,0
1147615,10000,10000, 36 months,12.12%,332.72,10+ years,MORTGAGE,41252,Charged Off,credit_card,FL,16.47,0,10/24/98 11:02,,7,19756,25,0,1661.5,1180.75,480.75,,,12.12%,,,0
1149277,16000,16000, 36 months,10.74%,521.86,< 1 year,RENT,65000,Charged Off,debt_consolidation,NY,23.82,0,9/28/97 11:12,,16,31372,31,0,4689.09,3526.77,1162.32,,,10.74%,,,0
3381258,18000,18000, 60 months,23.63%,513.97,2 years,RENT,47000,Charged Off,other,NY,28.85,0,4/19/95 11:02,67,9,5002,19,0,513.97,159.52,354.45,,,23.63%,,,0
3383090,28000,28000, 60 months,22.95%,788.53,9 years,MORTGAGE,78000,Late (31-120 days),debt_consolidation,HI,18.62,2,3/5/98 9:23,12,9,11478,37,25763.01,7879.38,2236.99,5642.39,,,22.95%,,,0
1149852,10200,10200, 36 months,13.67%,346.98,8 years,MORTGAGE,90000,Charged Off,credit_card,CA,9.33,0,10/5/96 12:39,74,9,5380,27,0,2917.75,1671.09,756.79,,,13.67%,,,0
1150404,13000,13000, 36 months,7.90%,406.78,4 years,RENT,45000,Charged Off,small_business,CA,2.14,0,6/10/01 2:05,26,6,3182,13,0,2299.06,1296.99,329.45,,,7.90%,,,0
1154764,8400,8400, 36 months,17.27%,300.62,8 years,RENT,48000,Charged Off,debt_consolidation,CA,16.16,1,7/13/01 9:06,14,10,3348,27,0,3666.79,2116.32,1180.26,,,17.27%,,,0
1165617,15000,15000, 36 months,13.11%,506.21,< 1 year,MORTGAGE,35000,Charged Off,debt_consolidation,FL,14.26,0,1/6/99 2:56,,5,13451,7,0,2527.55,1747.07,780.48,,,13.11%,,,0
1169590,16950,16950, 60 months,20.99%,458.46,< 1 year,RENT,34000,Charged Off,debt_consolidation,NY,20.54,0,12/14/04 6:38,,5,31598,9,0,4561.78,1372.36,2280.36,,,20.99%,,,0
3495442,18000,18000, 60 months,16.29%,440.51,6 years,MORTGAGE,50000,In Grace Period,credit_card,KS,16.94,0,11/9/97 5:55,,13,8327,34,15689.7,4845.5,2310.3,2535.2,,,16.29%,,,0
1175170,25000,25000, 60 months,20.50%,669.33,10+ years,RENT,59000,Late (31-120 days),credit_card,NY,17.27,0,11/30/89 7:20,41,16,13983,28,18978.27,14053.92,6021.73,8032.19,,,20.50%,,,0
1179151,20000,20000, 36 months,13.11%,674.94,< 1 year,RENT,75000,Late (16-30 days),credit_card,VA,13.86,0,6/27/02 3:45,,11,13338,23,8207.07,15466.01,11792.93,3673.08,,,13.11%,,,0
1181046,16000,16000, 36 months,10.74%,521.86,10+ years,RENT,50000,Charged Off,debt_consolidation,CA,13.3,0,8/9/94 4:52,,5,9886,11,0,8348.92,6444.89,1868.51,,,10.74%,,,0
1183008,20000,20000, 60 months,13.99%,465.27,5 years,MORTGAGE,55000,Charged Off,small_business,MN,9.05,0,7/14/05 7:29,39,10,3116,22,0,7452.1,3502.87,3002.23,,,13.99%,,,0
3536577,6875,6875, 36 months,15.80%,241.03,n/a,MORTGAGE,25000,In Grace Period,debt_consolidation,CA,16.51,0,3/4/00 9:26,,8,12793,10,5110.61,2644.4,1764.39,880.01,,,15.80%,,,0
3538665,8000,8000, 36 months,19.72%,296.17,3 years,RENT,25000,Charged Off,other,PA,24.46,2,1/20/97 6:35,7,15,14582,23,0,886.74,501.27,385.47,,,19.72%,,,0
1194750,30000,30000, 60 months,21.97%,828.06,9 years,RENT,140000,In Grace Period,other,VA,8.97,0,5/23/99 4:26,56,11,22485,39,22447.36,18290.54,7552.64,10737.9,,,21.97%,,,0
1201556,7600,7600, 60 months,16.29%,186,< 1 year,MORTGAGE,90000,In Grace Period,debt_consolidation,MD,0.25,2,11/4/97 10:51,4,2,381,10,5495.96,4086.06,2104.04,1982.02,,,16.29%,,,0
3635531,2500,2500, 36 months,18.75%,91.33,2 years,RENT,24000,Charged Off,debt_consolidation,MO,18.55,0,10/7/05 2:28,,7,10098,14,0,273.33,158.88,114.45,,,18.75%,,,0
1221154,22800,22800, 60 months,19.99%,603.94,2 years,MORTGAGE,80000,Late (31-120 days),home_improvement,CA,17.81,0,12/31/00 5:46,,13,27969,19,18138.28,11472.93,4661.71,6811.22,,,19.99%,,,0
1225586,4000,4000, 36 months,9.76%,128.62,4 years,RENT,58000,Charged Off,wedding,CT,19.16,0,12/14/98 11:52,,14,29687,28,0,844.4,487.89,154.66,,,9.76%,,,0
1239924,8475,8475, 36 months,12.12%,281.98,8 years,MORTGAGE,30000,Charged Off,debt_consolidation,MI,20.64,0,1/6/97 3:43,,11,6057,15,0,4564.06,3284.61,1279.45,,,12.12%,,,0
1246576,7000,7000, 36 months,9.76%,225.09,7 years,MORTGAGE,76000,Default,debt_consolidation,AR,20.62,0,9/25/98 1:27,,12,27110,29,3955.01,3817.18,3044.99,772.19,,,9.76%,,,0
1252030,13750,13750, 36 months,12.12%,457.49,2 years,RENT,28700,Charged Off,medical,WY,23.48,0,11/17/00 7:43,,11,11465,26,0,7235.94,5307.87,1928.07,,,12.12%,,,0
3702052,28000,28000, 60 months,17.77%,707.52,3 years,MORTGAGE,63500,Charged Off,debt_consolidation,TX,17.68,0,11/7/02 1:30,,10,30199,30,0,3530.75,1505.53,2025.22,,,17.77%,,,0
3729184,12000,12000, 60 months,22.95%,337.95,10+ years,RENT,36633,Late (31-120 days),debt_consolidation,AR,22.91,0,4/1/03 5:51,,8,19192,13,11072.05,2703.6,927.95,1775.65,,,22.95%,,,0
3729614,15550,15550, 36 months,15.80%,545.16,1 year,RENT,59000,Late (31-120 days),debt_consolidation,CA,10.8,0,9/25/93 6:45,,11,14725,13,12422.33,4804.57,3127.67,1676.9,,,15.80%,,,0
1259996,24000,24000, 60 months,13.67%,554.35,< 1 year,MORTGAGE,58000,Late (31-120 days),debt_consolidation,AR,18.31,0,7/7/92 2:11,,9,19430,35,18779.5,9423.45,5220.5,4202.95,,,13.67%,,,0
1266396,5000,5000, 36 months,16.29%,176.51,4 years,RENT,65000,Charged Off,debt_consolidation,OR,12.18,0,4/9/98 7:10,45,7,2374,22,0,796.76,329.75,198.82,,,16.29%,,,0
1283099,10000,10000, 36 months,16.29%,353.01,3 years,OWN,75000,Charged Off,wedding,CT,19.01,0,5/5/01 2:41,53,9,7798,17,0,4939.48,3323.37,1616.11,,,16.29%,,,0
1291972,20000,20000, 60 months,18.55%,513.88,10+ years,MORTGAGE,85000,Charged Off,debt_consolidation,NC,17.04,0,9/1/02 4:04,,9,6020,16,0,6670.69,2918.39,3752.3,,,18.55%,,,0
1296555,16800,16800, 60 months,20.50%,449.79,5 years,MORTGAGE,55000,Charged Off,home_improvement,NY,10.71,1,3/16/89 6:47,6,6,3772,7,0,4785.4,1199.22,2689.26,,,20.50%,,,0
3894630,20000,20000, 36 months,12.12%,665.44,10+ years,OWN,56000,Late (31-120 days),credit_card,NY,21.54,0,5/4/99 2:45,,9,25125,21,15656.5,5988.96,4343.5,1645.46,,,12.12%,,,0
3925460,5250,5250, 36 months,17.27%,187.89,9 years,MORTGAGE,58600,Charged Off,credit_card,CA,23.49,0,1/18/10 5:32,,7,2615,13,0,935.25,575.49,359.76,,,17.27%,,,0
1306207,20000,20000, 36 months,19.22%,735.35,1 year,MORTGAGE,130000,In Grace Period,debt_consolidation,CA,8.57,2,4/15/84 5:17,8,5,20525,23,10595.93,14441.07,9404.07,5037,,,19.22%,,,0
1318335,16000,16000, 60 months,21.48%,437.19,10+ years,MORTGAGE,110000,Charged Off,debt_consolidation,OH,19.32,2,8/18/90 8:25,10,21,26198,45,0,6544.2,2563.13,3981.07,,,21.48%,,,0
3931565,14750,14750, 36 months,14.33%,506.49,3 years,RENT,42240,Late (31-120 days),debt_consolidation,UT,27.81,1,11/8/04 6:46,16,10,5946,20,11402.09,5064.9,3347.91,1716.99,,,14.33%,,,0
4034687,10000,10000, 36 months,12.12%,332.72,n/a,OWN,77400,In Grace Period,debt_consolidation,NY,9.16,0,4/6/72 6:48,,12,17330,30,7575.91,3325.4,2424.09,901.31,,,12.12%,,,0
1332069,10000,10000, 36 months,15.31%,348.18,6 years,MORTGAGE,55000,Charged Off,debt_consolidation,FL,24,0,7/28/02 7:35,,13,14631,23,0,3603.19,2088.95,1043.5,,,15.31%,,,0
1335345,19475,19475, 36 months,12.12%,647.97,8 years,RENT,100000,Charged Off,debt_consolidation,WA,20.76,0,3/24/03 11:43,,12,13068,32,0,7124.81,5220.34,1904.47,,,12.12%,,,0
1337146,25000,25000, 60 months,23.33%,709.51,5 years,RENT,50000,Late (31-120 days),credit_card,WA,27.94,0,2/26/85 6:43,,13,22397,19,20560.09,12060.68,4439.91,7620.77,,,23.33%,,,0
1337469,5600,5600, 36 months,7.90%,175.23,5 years,RENT,23000,Charged Off,debt_consolidation,FL,16.54,0,9/11/99 9:25,,8,3373,10,0,2101.2,1720.54,380.66,,,7.90%,,,0
1340934,3625,3625, 36 months,14.65%,125.05,4 years,RENT,24000,Charged Off,credit_card,FL,24.35,0,10/30/07 4:20,,10,6719,11,0,1287.5,762.29,361.09,,,14.65%,,,0
1344527,12375,12375, 36 months,16.29%,436.85,< 1 year,OWN,34000,Charged Off,debt_consolidation,PA,34.84,0,3/27/97 6:11,77,22,13639,36,0,6550.2,4437.88,2112.32,,,16.29%,,,0
4244772,6250,6250, 36 months,17.77%,225.24,10+ years,RENT,23000,Charged Off,debt_consolidation,NH,17.32,2,12/30/96 10:13,9,8,11737,19,0,450.32,267.25,183.07,,,17.77%,,,0
1367216,21000,13650, 60 months,21.48%,372.98,10+ years,MORTGAGE,85000,Charged Off,other,NY,20.54,2,9/18/94 10:03,20,15,15623,40,0,5214.44,2023.52,3190.92,,,21.48%,,,0
1372529,2350,2350, 36 months,15.81%,82.4,1 year,RENT,30000,Charged Off,other,CA,29.48,0,9/13/07 2:33,,11,3209,11,0,984.74,660.55,324.19,,,15.81%,,,0
5967209,14000,14000,,,,,,,,,GA,,,,,,,,,,,,,,,,,0
6264816,4000,4000,,,,,,,,,FL,,,,,,,,,,,,,,,,,0
6287749,3000,3000,,,,,,,,,WA,,,,,,,,,,,,,,,,,0
6296396,2400,2400,,,,,,,,,CA,,,,,,,,,,,,,,,,,0
6296846,6000,6000,,,,,,,,,MO,,,,,,,,,,,,,,,,,0
6307393,8500,8500,,,,,,,,,UT,,,,,,,,,,,,,,,,,0
6320472,15000,15000,,,,,,,,,HI,,,,,,,,,,,,,,,,,0
6329754,15000,15000,,,,,,,,,IL,,,,,,,,,,,,,,,,,0
6330968,1450,1450,,,,,,,,,NC,,,,,,,,,,,,,,,,,0
6404617,6000,6000,,,,,,,,,FL,,,,,,,,,,,,,,,,,0
6530526,14000,14000,,,,,,,,,KY,,,,,,,,,,,,,,,,,0
6535563,15000,15000,,,,,,,,,FL,,,,,,,,,,,,,,,,,0
6541442,2300,2300,,,,,,,,,KS,,,,,,,,,,,,,,,,,0
6549962,13000,13000,,,,,,,,,PA,,,,,,,,,,,,,,,,,0
6568612,7000,7000,,,,,,,,,NY,,,,,,,,,,,,,,,,,0
6570568,15000,15000,,,,,,,,,UT,,,,,,,,,,,,,,,,,0
6572361,1000,1000,,,,,,,,,CA,,,,,,,,,,,,,,,,,0
6578127,5600,5600,,,,,,,,,VA,,,,,,,,,,,,,,,,,0
6580420,5375,5375,,,,,,,,,CA,,,,,,,,,,,,,,,,,0
6596246,4000,4000,,,,,,,,,NY,,,,,,,,,,,,,,,,,0
6605356,4800,4800,,,,,,,,,UT,,,,,,,,,,,,,,,,,0
6627003,9000,9000,,,,,,,,,CA,,,,,,,,,,,,,,,,,0
6637504,10000,10000,,,,,,,,,MD,,,,,,,,,,,,,,,,,0
6645430,6000,6000,,,,,,,,,CA,,,,,,,,,,,,,,,,,0
6684637,6500,6500,,,,,,,,,NY,,,,,,,,,,,,,,,,,0
6699658,8325,8325,,,,,,,,,OR,,,,,,,,,,,,,,,,,0
6705869,9600,9600,,,,,,,,,IN,,,,,,,,,,,,,,,,,0
6706740,8000,8000,,,,,,,,,CT,,,,,,,,,,,,,,,,,0
6709081,11200,11200,,,,,,,,,NY,,,,,,,,,,,,,,,,,0
6709549,2400,2400,,,,,,,,,NY,,,,,,,,,,,,,,,,,0
6737013,8000,8000,,,,,,,,,WA,,,,,,,,,,,,,,,,,0
6737876,11500,11500,,,,,,,,,OR,,,,,,,,,,,,,,,,,0
6739588,10000,10000,,,,,,,,,WA,,,,,,,,,,,,,,,,,0
6826739,15000,15000,,,,,,,,,NC,,,,,,,,,,,,,,,,,0
6828521,4375,4375,,,,,,,,,NH,,,,,,,,,,,,,,,,,0
6837398,5000,5000,,,,,,,,,NJ,,,,,,,,,,,,,,,,,0
6837966,10000,10000,,,,,,,,,VA,,,,,,,,,,,,,,,,,0
6838367,10000,10000,,,,,,,,,CT,,,,,,,,,,,,,,,,,0
6897288,15000,15000,,,,,,,,,CA,,,,,,,,,,,,,,,,,0
6899046,5675,5675,,,,,,,,,CA,,,,,,,,,,,,,,,,,0
6914675,6000,6000,,,,,,,,,CA,,,,,,,,,,,,,,,,,0
6939398,7100,7100,,,,,,,,,VA,,,,,,,,,,,,,,,,,0
6964795,4000,4000,,,,,,,,,IL,,,,,,,,,,,,,,,,,0
6995330,15000,15000,,,,,,,,,NY,,,,,,,,,,,,,,,,,0
7053449,15000,15000,,,,,,,,,AZ,,,,,,,,,,,,,,,,,0
7056597,8000,8000,,,,,,,,,GA,,,,,,,,,,,,,,,,,0
7081610,3450,3450,,,,,,,,,SC,,,,,,,,,,,,,,,,,0
7103394,7000,7000,,,,,,,,,CA,,,,,,,,,,,,,,,,,0
7164571,2400,2400,,,,,,,,,CA,,,,,,,,,,,,,,,,,0
7224792,15000,15000,,,,,,,,,AL,,,,,,,,,,,,,,,,,0
7256276,14000,14000,,,,,,,,,CA,,,,,,,,,,,,,,,,,0
7286847,3000,3000,,,,,,,,,KY,,,,,,,,,,,,,,,,,0
7306744,15000,15000,,,,,,,,,VA,,,,,,,,,,,,,,,,,0
7338257,13250,13250,,,,,,,,,MO,,,,,,,,,,,,,,,,,0
7340605,15000,15000,,,,,,,,,NY,,,,,,,,,,,,,,,,,0
7341962,6000,6000,,,,,,,,,IL,,,,,,,,,,,,,,,,,0
7342668,15000,15000,,,,,,,,,CA,,,,,,,,,,,,,,,,,0
7346004,8000,8000,,,,,,,,,GA,,,,,,,,,,,,,,,,,0
7365633,7000,7000,,,,,,,,,CA,,,,,,,,,,,,,,,,,0
7366064,10000,10000,,,,,,,,,IL,,,,,,,,,,,,,,,,,0
7368239,10000,10000,,,,,,,,,PA,,,,,,,,,,,,,,,,,0
7375422,8500,8500,,,,,,,,,NY,,,,,,,,,,,,,,,,,0
7376759,12000,12000,,,,,,,,,OH,,,,,,,,,,,,,,,,,0
7380082,8000,8000,,,,,,,,,AZ,,,,,,,,,,,,,,,,,0
7386063,4800,4800,,,,,,,,,NY,,,,,,,,,,,,,,,,,0
7414817,11500,11500,,,,,,,,,CA,,,,,,,,,,,,,,,,,0
7424792,10000,10000,,,,,,,,,TX,,,,,,,,,,,,,,,,,0
7439126,15000,15000,,,,,,,,,NY,,,,,,,,,,,,,,,,,0
7445689,9600,9600,,,,,,,,,RI,,,,,,,,,,,,,,,,,0
7450283,2400,2400,,,,,,,,,CA,,,,,,,,,,,,,,,,,0
7451128,10000,10000,,,,,,,,,NC,,,,,,,,,,,,,,,,,0
7484969,4750,4750,,,,,,,,,NY,,,,,,,,,,,,,,,,,0
7506015,12000,12000,,,,,,,,,UT,,,,,,,,,,,,,,,,,0
7525285,15000,15000,,,,,,,,,LA,,,,,,,,,,,,,,,,,0
7585119,4100,4100,,,,,,,,,FL,,,,,,,,,,,,,,,,,0
7615439,8000,8000,,,,,,,,,CA,,,,,,,,,,,,,,,,,0
7626035,6000,6000,,,,,,,,,LA,,,,,,,,,,,,,,,,,0
7634738,15000,15000,,,,,,,,,VA,,,,,,,,,,,,,,,,,0
7636302,12000,12000,,,,,,,,,MD,,,,,,,,,,,,,,,,,0
7637837,6000,6000,,,,,,,,,NC,,,,,,,,,,,,,,,,,0
7645336,13500,13500,,,,,,,,,WA,,,,,,,,,,,,,,,,,0
7647993,8000,8000,,,,,,,,,KS,,,,,,,,,,,,,,,,,0
7656551,15000,15000,,,,,,,,,IL,,,,,,,,,,,,,,,,,0
7657363,15000,15000,,,,,,,,,MD,,,,,,,,,,,,,,,,,0
7665144,12000,12000,,,,,,,,,NJ,,,,,,,,,,,,,,,,,0
7675725,9750,9750,,,,,,,,,GA,,,,,,,,,,,,,,,,,0
7690472,1825,1825,,,,,,,,,MN,,,,,,,,,,,,,,,,,0
7696606,15000,15000,,,,,,,,,IL,,,,,,,,,,,,,,,,,0
7708248,8400,8400,,,,,,,,,NY,,,,,,,,,,,,,,,,,0
7711140,6000,6000,,,,,,,,,NY,,,,,,,,,,,,,,,,,0
7711498,2500,2500,,,,,,,,,GA,,,,,,,,,,,,,,,,,0
7715188,15000,15000,,,,,,,,,GA,,,,,,,,,,,,,,,,,0
7715554,15000,15000,,,,,,,,,AK,,,,,,,,,,,,,,,,,0
7719960,4000,4000,,,,,,,,,AZ,,,,,,,,,,,,,,,,,0
7725880,10000,10000,,,,,,,,,NY,,,,,,,,,,,,,,,,,0
7726728,9000,9000,,,,,,,,,NY,,,,,,,,,,,,,,,,,0
7729377,15000,15000,,,,,,,,,PA,,,,,,,,,,,,,,,,,0
7844705,9000,9000,,,,,,,,,IN,,,,,,,,,,,,,,,,,0
7904584,9000,9000,,,,,,,,,IL,,,,,,,,,,,,,,,,,0
7904949,15000,15000,,,,,,,,,CT,,,,,,,,,,,,,,,,,0
7915016,12000,12000,,,,,,,,,TX,,,,,,,,,,,,,,,,,0
7926249,15000,15000,,,,,,,,,WA,,,,,,,,,,,,,,,,,0
7927095,5000,5000,,,,,,,,,DC,,,,,,,,,,,,,,,,,0
8015201,9000,9000,,,,,,,,,UT,,,,,,,,,,,,,,,,,0
8034709,4400,4400,,,,,,,,,OH,,,,,,,,,,,,,,,,,0
8035129,11500,11500,,,,,,,,,CT,,,,,,,,,,,,,,,,,0
8096391,10000,10000,,,,,,,,,CA,,,,,,,,,,,,,,,,,0
8125812,8575,8575,,,,,,,,,MD,,,,,,,,,,,,,,,,,0
8136409,7500,7500,,,,,,,,,PA,,,,,,,,,,,,,,,,,0
